image_id,class_id,class_name,x_center,y_center,width,height
357,0,pothole,0.499219,0.23125,0.051562,0.076389
361,0,pothole,0.419697,0.667382,0.254545,0.206009
361,0,pothole,0.2,0.703863,0.130303,0.124464
361,0,pothole,0.275758,0.322961,0.548485,0.160944
361,0,pothole,0.602273,0.388412,0.15303,0.077253
361,0,pothole,0.723485,0.531116,0.237879,0.10515
361,0,pothole,0.724242,0.800429,0.236364,0.347639
361,0,pothole,0.789394,0.314378,0.148485,0.092275
361,0,pothole,0.837121,0.337983,0.04697,0.027897
361,0,pothole,0.905303,0.433476,0.183333,0.072961
361,0,pothole,0.918939,0.642704,0.05,0.040773
361,0,pothole,0.956061,0.333691,0.075758,0.053648
362,0,pothole,0.040625,0.64351,0.079167,0.149909
362,0,pothole,0.091667,0.542048,0.085417,0.053016
362,0,pothole,0.089583,0.592322,0.029167,0.043876
362,0,pothole,0.189062,0.719378,0.109375,0.126143
362,0,pothole,0.223438,0.565814,0.111458,0.159049
362,0,pothole,0.3375,0.511883,0.08125,0.047532
362,0,pothole,0.418229,0.478062,0.092708,0.045704
362,0,pothole,0.429688,0.620658,0.153125,0.126143
362,0,pothole,0.751563,0.626143,0.496875,0.319927
362,0,pothole,0.439063,0.409506,0.128125,0.043876
362,0,pothole,0.534375,0.799817,0.041667,0.04936
362,0,pothole,0.604688,0.800731,0.053125,0.084095
362,0,pothole,0.579167,0.850091,0.052083,0.054845
362,0,pothole,0.270313,0.716636,0.073958,0.047532
362,0,pothole,0.327604,0.728519,0.040625,0.053016
363,0,pothole,0.32375,0.769392,0.3325,0.27673
363,0,pothole,0.67,0.639413,0.1175,0.104822
363,0,pothole,0.62125,0.563941,0.1625,0.109015
363,0,pothole,0.485,0.37631,0.1,0.048218
367,0,pothole,0.448,0.69906,0.802,0.598746
367,0,pothole,0.667,0.30721,0.626,0.278997
368,0,pothole,0.439338,0.64134,0.664216,0.576797
368,0,pothole,0.641544,0.352941,0.208333,0.143791
368,0,pothole,0.356618,0.288399,0.126225,0.068627
368,0,pothole,0.20864,0.235703,0.416054,0.193627
368,0,pothole,0.829963,0.326797,0.137868,0.083333
368,0,pothole,0.628983,0.227533,0.159926,0.077614
368,0,pothole,0.365502,0.25817,0.140319,0.05719
368,0,pothole,0.945159,0.298611,0.076593,0.046569
368,0,pothole,0.470282,0.126225,0.174632,0.046569
368,0,pothole,0.783395,0.191993,0.172181,0.089869
370,0,pothole,0.088872,0.461433,0.094281,0.179063
370,0,pothole,0.12983,0.647383,0.092736,0.137741
370,0,pothole,0.069552,0.774105,0.098918,0.126722
370,0,pothole,0.209428,0.522039,0.103555,0.201102
370,0,pothole,0.365533,0.440771,0.109737,0.14876
370,0,pothole,0.323029,0.588154,0.064915,0.090909
370,0,pothole,0.336167,0.683196,0.078825,0.137741
370,0,pothole,0.487635,0.789256,0.295209,0.316804
370,0,pothole,0.47527,0.414601,0.11592,0.151515
370,0,pothole,0.502318,0.553719,0.083462,0.121212
370,0,pothole,0.428903,0.606061,0.060278,0.060606
370,0,pothole,0.586553,0.465565,0.060278,0.077135
370,0,pothole,0.5966,0.533058,0.040185,0.07438
370,0,pothole,0.674652,0.422865,0.146832,0.179063
370,0,pothole,0.659196,0.581267,0.057187,0.110193
370,0,pothole,0.783617,0.714876,0.145286,0.261708
370,0,pothole,0.833849,0.607438,0.069552,0.07989
370,0,pothole,0.877898,0.506887,0.068006,0.093664
370,0,pothole,0.950541,0.544077,0.080371,0.07438
370,0,pothole,0.920402,0.658402,0.088099,0.203857
370,0,pothole,0.883308,0.365014,0.119011,0.162534
375,0,pothole,0.616667,0.814773,0.157576,0.215909
375,0,pothole,0.692424,0.671591,0.10303,0.097727
375,0,pothole,0.307576,0.711364,0.069697,0.063636
375,0,pothole,0.316667,0.634091,0.087879,0.072727
375,0,pothole,0.372727,0.660227,0.063636,0.052273
375,0,pothole,0.839394,0.664773,0.127273,0.047727
375,0,pothole,0.906818,0.806818,0.159091,0.15
375,0,pothole,0.064394,0.794318,0.068182,0.088636
375,0,pothole,0.427273,0.909091,0.127273,0.127273
375,0,pothole,0.425,0.543182,0.165152,0.159091
376,0,pothole,0.249254,0.325,0.134328,0.081818
376,0,pothole,0.03806,0.463636,0.067164,0.090909
376,0,pothole,0.08209,0.420455,0.041791,0.031818
376,0,pothole,0.063433,0.536364,0.079104,0.040909
376,0,pothole,0.122388,0.6125,0.044776,0.047727
376,0,pothole,0.183582,0.653409,0.053731,0.061364
376,0,pothole,0.242537,0.593182,0.064179,0.05
376,0,pothole,0.158209,0.527273,0.065672,0.072727
376,0,pothole,0.186567,0.461364,0.086567,0.059091
376,0,pothole,0.114179,0.365909,0.052239,0.059091
376,0,pothole,0.120149,0.217045,0.141791,0.052273
376,0,pothole,0.13806,0.273864,0.055224,0.052273
376,0,pothole,0.292537,0.255682,0.047761,0.052273
376,0,pothole,0.320896,0.398864,0.086567,0.065909
376,0,pothole,0.342537,0.482955,0.097015,0.075
376,0,pothole,0.453731,0.544318,0.101493,0.084091
376,0,pothole,0.406716,0.261364,0.156716,0.136364
376,0,pothole,0.395522,0.1,0.053731,0.068182
376,0,pothole,0.38806,0.173864,0.065672,0.061364
376,0,pothole,0.535821,0.190909,0.146269,0.118182
376,0,pothole,0.615672,0.1375,0.055224,0.043182
376,0,pothole,0.597015,0.088636,0.065672,0.054545
376,0,pothole,0.486567,0.057955,0.098507,0.079545
376,0,pothole,0.296269,0.0625,0.052239,0.047727
376,0,pothole,0.624627,0.570455,0.362687,0.795455
376,0,pothole,0.885075,0.643182,0.229851,0.290909
376,0,pothole,0.922388,0.330682,0.155224,0.206818
376,0,pothole,0.9,0.281818,0.083582,0.077273
376,0,pothole,0.801493,0.293182,0.071642,0.1
376,0,pothole,0.901493,0.471591,0.077612,0.093182
376,0,pothole,0.976119,0.464773,0.047761,0.061364
376,0,pothole,0.909701,0.1625,0.052239,0.125
376,0,pothole,0.785821,0.226136,0.052239,0.065909
376,0,pothole,0.757463,0.071591,0.061194,0.070455
376,0,pothole,0.829851,0.085227,0.044776,0.043182
376,0,pothole,0.950746,0.2125,0.038806,0.056818
376,0,pothole,0.990299,0.181818,0.019403,0.068182
398,0,pothole,0.1975,0.75,0.18,0.21
398,0,pothole,0.044167,0.645625,0.086667,0.07125
398,0,pothole,0.55875,0.679375,0.164167,0.09625
398,0,pothole,0.58375,0.79125,0.169167,0.0925
398,0,pothole,0.723333,0.90375,0.235,0.09
398,0,pothole,0.8075,0.971875,0.185,0.05625
398,0,pothole,0.9275,0.755625,0.145,0.05625
398,0,pothole,0.79875,0.69,0.084167,0.0425
398,0,pothole,0.520833,0.60875,0.208333,0.0625
398,0,pothole,0.388333,0.6025,0.075,0.05
399,0,pothole,0.241113,0.535813,0.15456,0.118457
399,0,pothole,0.300618,0.464187,0.097372,0.068871
399,0,pothole,0.472952,0.447658,0.166924,0.118457
399,0,pothole,0.230294,0.764463,0.435858,0.454545
399,0,pothole,0.612056,0.511019,0.089645,0.101928
399,0,pothole,0.763524,0.530303,0.142195,0.090909
399,0,pothole,0.843122,0.615702,0.156105,0.107438
399,0,pothole,0.956723,0.522039,0.086553,0.07438
399,0,pothole,0.613601,0.414601,0.102009,0.057851
399,0,pothole,0.636012,0.334711,0.054096,0.046832
399,0,pothole,0.396445,0.34573,0.081917,0.07438
399,0,pothole,0.561824,0.312672,0.044822,0.030303
399,0,pothole,0.578825,0.360882,0.063369,0.044077
399,0,pothole,0.793663,0.410468,0.063369,0.055096
399,0,pothole,0.717156,0.353994,0.055641,0.057851
407,0,pothole,0.075669,0.760284,0.132712,0.164539
407,0,pothole,0.66007,0.815603,0.27241,0.224113
407,0,pothole,0.657742,0.496454,0.193248,0.184397
407,0,pothole,0.762515,0.408511,0.172293,0.104965
407,0,pothole,0.44936,0.371631,0.107101,0.031206
407,0,pothole,0.444121,0.414894,0.136205,0.060993
407,0,pothole,0.628638,0.350355,0.14901,0.04539
407,0,pothole,0.774156,0.319149,0.132712,0.051064
407,0,pothole,0.653085,0.303546,0.058207,0.034043
407,0,pothole,0.708382,0.28156,0.117579,0.035461
407,0,pothole,0.533178,0.319858,0.097788,0.06383
407,0,pothole,0.38475,0.331206,0.11525,0.041135
407,0,pothole,0.44936,0.275177,0.065192,0.062411
407,0,pothole,0.517462,0.241844,0.080326,0.043972
407,0,pothole,0.633877,0.221277,0.068685,0.022695
407,0,pothole,0.74447,0.212766,0.147846,0.042553
410,0,pothole,0.739726,0.707955,0.457534,0.215909
410,0,pothole,0.332192,0.569318,0.30274,0.102273
410,0,pothole,0.197945,0.473864,0.212329,0.093182
410,0,pothole,0.443151,0.430682,0.168493,0.088636
410,0,pothole,0.136301,0.378409,0.113699,0.061364
410,0,pothole,0.426712,0.297727,0.360274,0.054545
410,0,pothole,0.532192,0.2375,0.110959,0.047727
410,0,pothole,0.628767,0.180682,0.156164,0.043182
410,0,pothole,0.728767,0.25,0.054795,0.063636
410,0,pothole,0.537671,0.151136,0.132877,0.038636
412,0,pothole,0.252239,0.526077,0.116418,0.163265
412,0,pothole,0.248507,0.689342,0.138806,0.163265
412,0,pothole,0.044776,0.598639,0.086567,0.145125
412,0,pothole,0.407463,0.76644,0.092537,0.14966
412,0,pothole,0.555224,0.818594,0.092537,0.108844
412,0,pothole,0.700746,0.890023,0.120896,0.147392
412,0,pothole,0.546269,0.60771,0.167164,0.172336
412,0,pothole,0.147015,0.316327,0.043284,0.052154
412,0,pothole,0.186567,0.349206,0.035821,0.068027
412,0,pothole,0.374627,0.462585,0.092537,0.099773
412,0,pothole,0.441045,0.349206,0.102985,0.136054
412,0,pothole,0.239552,0.198413,0.264179,0.106576
414,0,pothole,0.067424,0.684884,0.131818,0.053488
414,0,pothole,0.076515,0.75814,0.14697,0.083721
414,0,pothole,0.148485,0.832558,0.2,0.153488
414,0,pothole,0.353788,0.796512,0.143939,0.123256
414,0,pothole,0.140152,0.940698,0.119697,0.067442
414,0,pothole,0.758333,0.84186,0.195455,0.167442
414,0,pothole,0.612121,0.652326,0.136364,0.123256
414,0,pothole,0.818182,0.682558,0.136364,0.123256
414,0,pothole,0.347727,0.654651,0.374242,0.183721
414,0,pothole,0.555303,0.561628,0.059091,0.05814
414,0,pothole,0.64697,0.54186,0.033333,0.046512
414,0,pothole,0.605303,0.489535,0.128788,0.095349
414,0,pothole,0.558333,0.412791,0.159091,0.081395
416,0,pothole,0.160417,0.8375,0.309722,0.204167
416,0,pothole,0.4625,0.59375,0.338889,0.191667
416,0,pothole,0.552083,0.461458,0.218056,0.064583
416,0,pothole,0.564583,0.377083,0.095833,0.054167
416,0,pothole,0.786806,0.403125,0.165278,0.102083
416,0,pothole,0.924306,0.54375,0.151389,0.141667
416,0,pothole,0.604167,0.261458,0.188889,0.03125
418,0,pothole,0.162891,0.91875,0.186719,0.131944
418,0,pothole,0.403906,0.534722,0.103125,0.061111
418,0,pothole,0.579297,0.620139,0.396094,0.476389
418,0,pothole,0.748437,0.328472,0.09375,0.076389
418,0,pothole,0.695312,0.388889,0.123438,0.069444
418,0,pothole,0.847656,0.265972,0.079687,0.073611
423,0,pothole,0.073413,0.702381,0.14418,0.219577
423,0,pothole,0.201058,0.850529,0.198413,0.161376
423,0,pothole,0.24537,0.751323,0.14418,0.089947
423,0,pothole,0.456349,0.694444,0.26455,0.378307
423,0,pothole,0.67791,0.796296,0.157407,0.306878
423,0,pothole,0.417328,0.931217,0.096561,0.137566
423,0,pothole,0.656085,0.47619,0.103175,0.111111
423,0,pothole,0.25,0.492063,0.068783,0.079365
423,0,pothole,0.202381,0.582011,0.089947,0.10582
423,0,pothole,0.529762,0.452381,0.107143,0.089947
423,0,pothole,0.431217,0.48545,0.071429,0.060847
423,0,pothole,0.560185,0.384921,0.093915,0.07672
432,3,barricade,0.475781,0.19186,0.195312,0.260465
432,0,pothole,0.379297,0.318023,0.169531,0.068605
432,0,pothole,0.628906,0.356977,0.285938,0.088372
432,0,pothole,0.141797,0.638953,0.221094,0.25
432,0,pothole,0.555078,0.82907,0.413281,0.311628
432,0,pothole,0.759766,0.686628,0.096094,0.087209
432,0,pothole,0.528125,0.54593,0.16875,0.12907
432,0,pothole,0.384375,0.627326,0.084375,0.073256
432,0,pothole,0.344141,0.425581,0.083594,0.048837
432,0,pothole,0.715625,0.453488,0.157812,0.081395
432,0,pothole,0.8375,0.598837,0.073438,0.086047
432,0,pothole,0.719531,0.525581,0.057813,0.05814
433,0,pothole,0.293822,0.497403,0.162356,0.127273
433,0,pothole,0.15158,0.396104,0.139368,0.07013
433,0,pothole,0.070402,0.322078,0.106322,0.051948
433,0,pothole,0.428879,0.761039,0.693966,0.462338
433,0,pothole,0.657328,0.322078,0.188218,0.103896
433,0,pothole,0.755747,0.48961,0.405172,0.277922
433,0,pothole,0.763649,0.138961,0.113506,0.075325
435,0,pothole,0.334167,0.546067,0.368333,0.242697
435,0,pothole,0.326667,0.824719,0.4,0.332584
435,0,pothole,0.805833,0.573034,0.388333,0.211236
435,0,pothole,0.94,0.762921,0.12,0.164045
435,0,pothole,0.501667,0.364045,0.14,0.085393
435,0,pothole,0.311667,0.333708,0.07,0.069663
435,0,pothole,0.965833,0.925843,0.068333,0.116854
436,0,pothole,0.456522,0.490521,0.11726,0.236967
436,0,pothole,0.344532,0.75,0.11726,0.182464
436,0,pothole,0.319499,0.907583,0.098814,0.184834
436,0,pothole,0.479578,0.842417,0.163373,0.315166
436,0,pothole,0.635705,0.82109,0.11726,0.244076
436,0,pothole,0.729249,0.586493,0.101449,0.201422
436,0,pothole,0.83004,0.359005,0.123847,0.409953
440,0,pothole,0.300417,0.634921,0.599167,0.453968
440,0,pothole,0.777083,0.50873,0.445833,0.255556
440,0,pothole,0.880833,0.830952,0.238333,0.280952
440,0,pothole,0.805,0.427778,0.116667,0.106349
440,0,pothole,0.222917,0.361905,0.0725,0.031746
440,0,pothole,0.61375,0.338095,0.0625,0.04127
440,0,pothole,0.342917,0.318254,0.065833,0.039683
457,0,pothole,0.478095,0.717765,0.550476,0.174785
457,0,pothole,0.781905,0.82808,0.333333,0.22063
457,0,pothole,0.859524,0.682665,0.132381,0.078797
457,0,pothole,0.18381,0.794413,0.08381,0.047278
457,0,pothole,0.129524,0.823782,0.08381,0.074499
457,0,pothole,0.292857,0.946991,0.204762,0.071633
457,0,pothole,0.469524,0.855301,0.140952,0.111748
457,0,pothole,0.377143,0.545845,0.11619,0.060172
457,0,pothole,0.466667,0.581662,0.099048,0.031519
457,0,pothole,0.664286,0.616762,0.075238,0.058739
457,0,pothole,0.691429,0.575215,0.081905,0.041547
457,0,pothole,0.652381,0.496418,0.068571,0.030086
46,0,pothole,0.335606,0.621667,0.198485,0.243333
46,0,pothole,0.369697,0.376667,0.087879,0.093333
46,0,pothole,0.465152,0.348333,0.106061,0.09
46,0,pothole,0.478788,0.485,0.10303,0.103333
46,0,pothole,0.590152,0.425,0.113636,0.13
46,0,pothole,0.632576,0.598333,0.189394,0.163333
46,0,pothole,0.743939,0.518333,0.087879,0.11
46,0,pothole,0.573485,0.338333,0.095455,0.063333
46,0,pothole,0.518939,0.201667,0.089394,0.063333
46,0,pothole,0.626515,0.231667,0.134848,0.043333
46,0,pothole,0.640909,0.273333,0.054545,0.046667
46,0,pothole,0.715152,0.305,0.054545,0.103333
46,0,pothole,0.582576,0.15,0.080303,0.053333
46,0,pothole,0.715152,0.206667,0.045455,0.066667
46,0,pothole,0.448485,0.11,0.048485,0.04
46,0,pothole,0.353788,0.091667,0.037879,0.056667
46,0,pothole,0.533333,0.115,0.072727,0.05
46,0,pothole,0.55,0.898333,0.20303,0.203333
47,0,pothole,0.250329,0.81872,0.474308,0.362559
47,0,pothole,0.471673,0.661137,0.155468,0.113744
47,0,pothole,0.610672,0.46564,0.44137,0.267773
47,0,pothole,0.917655,0.368483,0.14361,0.130332
47,0,pothole,0.773386,0.31872,0.102767,0.097156
47,0,pothole,0.725955,0.245261,0.047431,0.092417
47,0,pothole,0.759552,0.172986,0.085639,0.042654
474,0,pothole,0.304063,0.470307,0.186107,0.124521
474,0,pothole,0.190695,0.445402,0.090433,0.06705
474,0,pothole,0.481651,0.789272,0.664482,0.409962
474,0,pothole,0.307995,0.309387,0.125819,0.047893
474,0,pothole,0.412189,0.31705,0.056356,0.036398
474,0,pothole,0.475098,0.332375,0.082569,0.044061
474,0,pothole,0.466579,0.362069,0.049803,0.05364
475,0,pothole,0.102941,0.528656,0.199346,0.183794
475,0,pothole,0.37146,0.728261,0.413943,0.231225
475,0,pothole,0.5,0.502964,0.283224,0.171937
479,0,pothole,0.22,0.378519,0.226667,0.096296
479,0,pothole,0.389583,0.215556,0.0775,0.099259
479,0,pothole,0.4725,0.25037,0.106667,0.077037
479,0,pothole,0.51875,0.434074,0.264167,0.151111
479,0,pothole,0.181667,0.797037,0.26,0.207407
479,0,pothole,0.365,0.605926,0.175,0.21037
479,0,pothole,0.607917,0.677778,0.214167,0.220741
479,0,pothole,0.73,0.336296,0.148333,0.121481
479,0,pothole,0.66625,0.213333,0.095833,0.08
479,0,pothole,0.5425,0.182222,0.103333,0.077037
479,0,pothole,0.7975,0.258519,0.148333,0.087407
479,0,pothole,0.8175,0.200741,0.12,0.057778
479,0,pothole,0.673333,0.165926,0.068333,0.059259
479,0,pothole,0.649167,0.131111,0.11,0.081481
479,0,pothole,0.900417,0.136296,0.1675,0.082963
486,0,pothole,0.447066,0.716553,0.241071,0.122449
486,0,pothole,0.660077,0.636054,0.200255,0.0839
486,0,pothole,0.507653,0.570295,0.142857,0.07483
486,0,pothole,0.378189,0.599773,0.105867,0.038549
486,0,pothole,0.278061,0.517007,0.165816,0.054422
486,0,pothole,0.26977,0.896825,0.149235,0.07483
486,0,pothole,0.681122,0.80839,0.227041,0.201814
486,0,pothole,0.774235,0.693878,0.089286,0.081633
486,0,pothole,0.841837,0.6678,0.145408,0.120181
486,0,pothole,0.83801,0.614512,0.107143,0.063492
486,0,pothole,0.059311,0.900227,0.116071,0.14059
486,0,pothole,0.684311,0.531746,0.13648,0.061224
486,0,pothole,0.839286,0.512472,0.114796,0.068027
504,0,pothole,0.354167,0.458564,0.197917,0.180479
504,0,pothole,0.370833,0.634438,0.147917,0.108656
504,0,pothole,0.265104,0.311234,0.105208,0.081031
504,0,pothole,0.218229,0.192449,0.148958,0.160221
504,0,pothole,0.5375,0.523941,0.158333,0.149171
504,0,pothole,0.666667,0.504604,0.122917,0.143646
504,0,pothole,0.706771,0.63628,0.096875,0.149171
504,0,pothole,0.796875,0.569061,0.075,0.066298
504,0,pothole,0.646354,0.367403,0.142708,0.152855
504,0,pothole,0.864062,0.365562,0.271875,0.163904
504,0,pothole,0.839063,0.203499,0.321875,0.208103
504,0,pothole,0.665104,0.213628,0.048958,0.084715
504,0,pothole,0.479167,0.333333,0.064583,0.073665
504,0,pothole,0.335417,0.864641,0.108333,0.093923
504,0,pothole,0.334375,0.053407,0.072917,0.069982
504,0,pothole,0.392188,0.036832,0.036458,0.055249
509,3,barricade,0.121,0.570156,0.238,0.182628
509,3,barricade,0.348,0.505568,0.184,0.120267
509,0,pothole,0.48,0.773942,0.4,0.193764
509,0,pothole,0.488,0.957684,0.168,0.084633
509,0,pothole,0.725,0.7951,0.106,0.075724
509,0,pothole,0.595,0.673719,0.174,0.091314
509,0,pothole,0.514,0.599109,0.14,0.066815
509,0,pothole,0.634,0.605791,0.1,0.071269
509,0,pothole,0.74,0.665924,0.128,0.097996
509,0,pothole,0.814,0.608018,0.176,0.066815
509,0,pothole,0.722,0.546771,0.312,0.069042
509,0,pothole,0.58,0.508909,0.136,0.042316
511,0,pothole,0.292424,0.901899,0.336364,0.183544
511,0,pothole,0.387879,0.795359,0.115152,0.07173
511,0,pothole,0.551515,0.75211,0.154545,0.099156
511,0,pothole,0.531818,0.671941,0.115152,0.044304
511,0,pothole,0.473485,0.631857,0.092424,0.035865
511,0,pothole,0.790152,0.759494,0.237879,0.130802
512,3,barricade,0.076106,0.435,0.148673,0.24
512,3,barricade,0.430088,0.355,0.106195,0.095
512,0,pothole,0.578761,0.69625,0.421239,0.4475
512,0,pothole,0.704425,0.4625,0.159292,0.08
512,0,pothole,0.307965,0.6925,0.187611,0.185
518,0,pothole,0.491608,0.801471,0.429371,0.397059
519,0,pothole,0.441,0.535338,0.438,0.270677
519,0,pothole,0.745,0.321053,0.074,0.076692
524,0,pothole,0.577148,0.848974,0.242188,0.228739
529,0,pothole,0.2725,0.553333,0.185,0.126667
529,0,pothole,0.13625,0.478333,0.0875,0.043333
529,0,pothole,0.025,0.578333,0.045,0.103333
529,0,pothole,0.325,0.415,0.125,0.056667
529,0,pothole,0.575,0.395,0.19,0.11
529,0,pothole,0.59375,0.336667,0.0675,0.046667
529,0,pothole,0.66125,0.61,0.1375,0.173333
529,0,pothole,0.38,0.741667,0.125,0.13
529,0,pothole,0.51,0.886667,0.295,0.226667
529,0,pothole,0.375,0.33,0.33,0.1
531,0,pothole,0.261806,0.38447,0.3875,0.242424
531,0,pothole,0.604861,0.403409,0.290278,0.136364
531,0,pothole,0.591667,0.753788,0.625,0.348485
531,0,pothole,0.684722,0.234848,0.361111,0.087121
531,0,pothole,0.634722,0.163826,0.130556,0.096591
531,0,pothole,0.763889,0.177083,0.088889,0.058712
538,0,pothole,0.451271,0.589172,0.275424,0.210191
538,0,pothole,0.510593,0.799363,0.15678,0.210191
538,0,pothole,0.351695,0.732484,0.110169,0.152866
538,0,pothole,0.290254,0.649682,0.139831,0.089172
538,0,pothole,0.161017,0.585987,0.144068,0.089172
538,0,pothole,0.163136,0.671975,0.165254,0.082803
538,0,pothole,0.069915,0.780255,0.131356,0.10828
538,0,pothole,0.230932,0.94586,0.182203,0.10828
538,0,pothole,0.519068,0.468153,0.15678,0.095541
538,0,pothole,0.618644,0.426752,0.169492,0.152866
538,0,pothole,0.675847,0.515924,0.165254,0.101911
539,0,pothole,0.546269,0.720455,0.361194,0.218182
539,0,pothole,0.619403,0.896591,0.301493,0.165909
539,0,pothole,0.446269,0.546591,0.220896,0.125
539,0,pothole,0.724627,0.642045,0.156716,0.084091
544,0,pothole,0.31875,0.508772,0.359167,0.379585
544,0,pothole,0.328333,0.850877,0.415,0.298246
544,0,pothole,0.812917,0.565391,0.349167,0.317384
544,0,pothole,0.93875,0.84051,0.1225,0.296651
544,0,pothole,0.5025,0.232057,0.135,0.094099
547,3,barricade,0.389266,0.750899,0.213315,0.142086
547,3,barricade,0.410326,0.530576,0.122283,0.068345
547,0,pothole,0.201766,0.584532,0.118207,0.071942
547,0,pothole,0.110054,0.554856,0.108696,0.06295
547,0,pothole,0.338315,0.534173,0.095109,0.068345
547,0,pothole,0.540761,0.44964,0.236413,0.046763
547,0,pothole,0.776495,0.539568,0.085598,0.039568
547,0,pothole,0.679348,0.495504,0.054348,0.059353
550,0,pothole,0.39875,0.768333,0.3625,0.23
550,0,pothole,0.74125,0.588333,0.3575,0.15
555,0,pothole,0.198462,0.817762,0.192308,0.122261
555,0,pothole,0.723077,0.824683,0.338462,0.122261
555,0,pothole,0.559231,0.730104,0.143077,0.089965
555,0,pothole,0.625,0.66782,0.162308,0.05767
555,0,pothole,0.675769,0.636101,0.15,0.042676
555,0,pothole,0.254231,0.634371,0.160769,0.064591
555,0,pothole,0.360385,0.598039,0.083846,0.068051
557,0,pothole,0.161017,0.845745,0.315254,0.308511
557,0,pothole,0.561017,0.81117,0.159322,0.069149
557,0,pothole,0.749153,0.829787,0.264407,0.12766
557,0,pothole,0.516949,0.547872,0.911864,0.457447
567,0,pothole,0.17625,0.573333,0.1925,0.115556
567,0,pothole,0.11,0.736667,0.215,0.237778
567,0,pothole,0.5525,0.788889,0.1725,0.177778
567,0,pothole,0.73625,0.55,0.5275,0.442222
567,0,pothole,0.23875,0.423333,0.09,0.082222
567,0,pothole,0.371875,0.434444,0.10375,0.06
567,0,pothole,0.81125,0.307778,0.355,0.104444
567,0,pothole,0.72625,0.252222,0.14,0.077778
572,0,pothole,0.352051,0.849121,0.395508,0.288086
572,0,pothole,0.66748,0.617188,0.266602,0.226562
572,0,pothole,0.344727,0.451172,0.443359,0.171875
572,0,pothole,0.685059,0.383301,0.137695,0.071289
572,0,pothole,0.882812,0.449219,0.128906,0.107422
572,0,pothole,0.579102,0.347168,0.166016,0.077148
572,0,pothole,0.481445,0.29248,0.203125,0.071289
572,0,pothole,0.21875,0.237305,0.203125,0.046875
572,0,pothole,0.242188,0.290527,0.119141,0.047852
572,0,pothole,0.330566,0.158203,0.250977,0.048828
572,0,pothole,0.400391,0.212891,0.095703,0.044922
572,0,pothole,0.465332,0.185059,0.084961,0.03418
572,0,pothole,0.657227,0.19873,0.236328,0.086914
572,0,pothole,0.624023,0.111328,0.173828,0.054688
572,0,pothole,0.69873,0.135742,0.094727,0.042969
572,0,pothole,0.526855,0.056641,0.139648,0.035156
572,0,pothole,0.761719,0.0625,0.21875,0.078125
572,0,pothole,0.92334,0.758789,0.09082,0.09375
572,0,pothole,0.978027,0.518555,0.043945,0.056641
572,0,pothole,0.796387,0.94873,0.194336,0.102539
579,0,pothole,0.519792,0.773611,0.227083,0.197222
579,0,pothole,0.421875,0.494444,0.110417,0.072222
579,0,pothole,0.4,0.418056,0.108333,0.069444
579,0,pothole,0.386458,0.384722,0.089583,0.047222
579,0,pothole,0.376042,0.35,0.08125,0.044444
579,0,pothole,0.370833,0.315278,0.075,0.041667
579,0,pothole,0.35,0.2875,0.0875,0.041667
579,0,pothole,0.336458,0.259722,0.077083,0.036111
579,0,pothole,0.44375,0.594444,0.129167,0.088889
579,0,pothole,0.626042,0.952778,0.152083,0.094444
580,0,pothole,0.4875,0.5625,0.25625,0.202778
580,0,pothole,0.449219,0.830556,0.514062,0.338889
580,0,pothole,0.489844,0.452778,0.173437,0.127778
580,0,pothole,0.567969,0.390278,0.082812,0.086111
580,0,pothole,0.478906,0.341667,0.092188,0.088889
591,0,pothole,0.190625,0.4125,0.221875,0.258333
591,0,pothole,0.260937,0.580556,0.10625,0.088889
591,0,pothole,0.378906,0.633333,0.126562,0.316667
591,0,pothole,0.660937,0.752778,0.153125,0.205556
591,0,pothole,0.698438,0.45,0.196875,0.227778
591,0,pothole,0.560937,0.490278,0.059375,0.113889
591,0,pothole,0.546875,0.606944,0.075,0.080556
591,0,pothole,0.75,0.922222,0.125,0.155556
591,0,pothole,0.821094,0.818056,0.139063,0.175
591,0,pothole,0.507031,0.938889,0.092188,0.122222
591,0,pothole,0.557031,0.818056,0.082812,0.108333
591,0,pothole,0.339062,0.305556,0.1375,0.177778
591,0,pothole,0.470313,0.466667,0.10625,0.138889
591,0,pothole,0.711719,0.452778,0.192188,0.205556
591,0,pothole,0.485156,0.272222,0.126562,0.138889
591,0,pothole,0.734375,0.286111,0.15625,0.183333
591,0,pothole,0.835938,0.190278,0.16875,0.136111
591,0,pothole,0.285938,0.125,0.30625,0.177778
591,0,pothole,0.175781,0.238889,0.085938,0.094444
591,0,pothole,0.717187,0.166667,0.059375,0.155556
591,0,pothole,0.738281,0.077778,0.064062,0.083333
591,0,pothole,0.842187,0.102778,0.1125,0.127778
593,0,pothole,0.191045,0.494457,0.241791,0.093126
593,0,pothole,0.31194,0.614191,0.232836,0.119734
593,0,pothole,0.4,0.464523,0.170149,0.077605
593,0,pothole,0.308955,0.355876,0.20597,0.095344
593,0,pothole,0.585075,0.735033,0.19403,0.095344
593,0,pothole,0.759701,0.895787,0.444776,0.208426
593,0,pothole,0.699254,0.559867,0.171642,0.148559
593,0,pothole,0.867164,0.572062,0.119403,0.075388
593,0,pothole,0.577612,0.429047,0.098507,0.059867
593,0,pothole,0.505224,0.537694,0.079104,0.108647
593,0,pothole,0.555224,0.383592,0.074627,0.04878
593,0,pothole,0.243284,0.251663,0.131343,0.077605
